station_id,timestamp,temperature,humidity,pressure,wind_speed,wind_direction,rainfall,solar_radiation,ingest_source,ingested_at
NCR003,2024-05-06T14:00:00Z,35.2,17.3,980.1,3.06,308.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.368340+00:00
NCR003,2024-05-06T15:00:00Z,33.95,18.9,980.5,3.42,308.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.368340+00:00
NCR003,2024-05-06T16:00:00Z,32.8,20.4,981.1,2.7,309.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.368340+00:00
NCR003,2024-05-06T17:00:00Z,31.9,22.0,981.3,3.05,311.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.368340+00:00
NCR003,2024-05-06T18:00:00Z,30.0,24.9,981.3,2.02,340.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.368340+00:00
NCR003,2024-05-06T19:00:00Z,28.4,27.9,980.9,2.21,355.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.368340+00:00
NCR003,2024-05-06T20:00:00Z,27.05,31.3,980.2,2.71,356.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.368340+00:00
NCR003,2024-05-06T21:00:00Z,26.6,31.7,980.2,1.78,322.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.368340+00:00
NCR003,2024-05-06T22:00:00Z,25.85,33.6,980.6,2.15,338.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.368340+00:00
NCR003,2024-05-06T23:00:00Z,26.55,32.4,981.0,1.49,340.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.368340+00:00
NCR003,2024-05-07T00:00:00Z,26.45,32.5,981.2,1.51,8.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.368340+00:00
NCR003,2024-05-07T01:00:00Z,27.4,34.3,982.2,2.28,165.0,0.0,43.4,openmeteo_archive,2026-09-24T16:48:08.368340+00:00
NCR003,2024-05-07T02:00:00Z,30.25,30.0,983.1,1.43,168.0,0.0,182.7,openmeteo_archive,2026-09-24T16:48:08.368340+00:00
NCR003,2024-05-07T03:00:00Z,33.15,25.2,983.7,0.45,153.0,0.0,194.7,openmeteo_archive,2026-09-24T16:48:08.368340+00:00
NCR003,2024-05-07T04:00:00Z,36.05,22.0,984.5,3.3,35.0,0.0,355.5,openmeteo_archive,2026-09-24T16:48:08.368340+00:00
NCR003,2024-05-07T05:00:00Z,37.35,20.9,984.5,2.92,52.0,0.0,449.4,openmeteo_archive,2026-09-24T16:48:08.368340+00:00
NCR003,2024-05-07T06:00:00Z,39.5,17.9,984.5,1.1,95.0,0.0,618.9,openmeteo_archive,2026-09-24T16:48:08.368340+00:00
NCR003,2024-05-07T07:00:00Z,40.6,13.5,983.8,0.67,243.0,0.0,544.5,openmeteo_archive,2026-09-24T16:48:08.368340+00:00
NCR003,2024-05-07T08:00:00Z,41.05,13.3,982.6,0.76,337.0,0.0,554.7,openmeteo_archive,2026-09-24T16:48:08.368340+00:00
NCR003,2024-05-07T09:00:00Z,41.85,12.8,981.6,2.32,353.0,0.0,507.7,openmeteo_archive,2026-09-24T16:48:08.368340+00:00
NCR003,2024-05-07T10:00:00Z,42.3,12.3,981.0,3.9,337.0,0.0,536.0,openmeteo_archive,2026-09-24T16:48:08.368340+00:00
NCR003,2024-05-07T11:00:00Z,38.7,20.4,981.4,5.46,66.0,0.0,402.6,openmeteo_archive,2026-09-24T16:48:08.368340+00:00
NCR003,2024-05-07T12:00:00Z,37.3,20.8,981.5,5.6,90.0,0.0,252.6,openmeteo_archive,2026-09-24T16:48:08.368340+00:00
NCR003,2024-05-07T13:00:00Z,37.4,17.2,981.0,3.92,38.0,0.0,109.1,openmeteo_archive,2026-09-24T16:48:08.368340+00:00
NCR003,2024-05-07T14:00:00Z,35.25,22.6,981.8,5.05,63.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.368340+00:00
NCR003,2024-05-07T15:00:00Z,32.7,37.2,982.4,4.62,95.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.368340+00:00
NCR003,2024-05-07T16:00:00Z,31.7,39.1,983.0,3.47,102.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.368340+00:00
NCR003,2024-05-07T17:00:00Z,30.65,40.7,983.2,2.77,139.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.368340+00:00
NCR003,2024-05-07T18:00:00Z,30.0,42.6,983.4,3.0,150.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.368340+00:00
NCR003,2024-05-07T19:00:00Z,28.5,47.3,983.2,1.77,133.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.368340+00:00
NCR003,2024-05-07T20:00:00Z,27.35,51.2,982.9,2.12,135.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.368340+00:00
NCR003,2024-05-07T21:00:00Z,27.55,50.6,982.7,2.06,141.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.368340+00:00
NCR003,2024-05-07T22:00:00Z,27.2,52.0,982.8,2.97,135.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.368340+00:00
NCR003,2024-05-07T23:00:00Z,27.2,51.7,982.8,3.45,150.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.368340+00:00
NCR004,2024-05-01T00:00:00Z,21.1,31.5,978.4,4.2,322.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-01T01:00:00Z,21.95,39.0,979.7,5.02,317.0,0.0,37.5,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-01T02:00:00Z,23.8,36.2,980.6,5.24,325.0,0.0,225.4,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-01T03:00:00Z,26.35,30.2,981.0,5.2,322.0,0.0,414.6,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-01T04:00:00Z,28.85,21.8,981.6,6.33,321.0,0.0,543.8,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-01T05:00:00Z,30.8,15.5,981.5,6.72,317.0,0.0,627.3,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-01T06:00:00Z,32.15,12.3,981.3,6.66,311.0,0.0,675.1,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-01T07:00:00Z,33.05,10.4,980.8,6.2,308.0,0.0,696.9,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-01T08:00:00Z,33.35,10.5,980.3,6.06,308.0,0.0,691.8,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-01T09:00:00Z,33.3,10.9,979.8,6.11,302.0,0.0,660.6,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-01T10:00:00Z,32.9,11.0,979.3,6.28,292.0,0.0,602.7,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-01T11:00:00Z,32.1,12.0,979.1,6.61,288.0,0.0,506.5,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-01T12:00:00Z,31.1,13.1,978.9,6.15,292.0,0.0,351.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-01T13:00:00Z,30.25,12.1,979.3,4.34,322.0,0.0,151.5,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-01T14:00:00Z,28.2,15.3,980.1,3.67,331.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-01T15:00:00Z,26.95,18.1,980.5,2.86,335.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-01T16:00:00Z,26.2,20.7,981.1,4.75,338.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-01T17:00:00Z,25.55,24.3,981.4,4.13,353.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-01T18:00:00Z,23.95,27.7,981.3,2.42,330.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-01T19:00:00Z,22.9,30.1,981.0,2.69,312.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-01T20:00:00Z,22.2,32.1,980.6,3.06,308.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-01T21:00:00Z,21.4,34.1,980.1,2.77,311.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-01T22:00:00Z,20.75,35.9,980.1,2.97,303.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-01T23:00:00Z,20.4,36.2,980.0,2.95,294.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-02T00:00:00Z,20.0,36.2,980.3,3.16,288.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-02T01:00:00Z,21.5,37.7,981.1,3.45,292.0,0.0,46.2,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-02T02:00:00Z,23.9,33.1,982.0,3.51,290.0,0.0,226.9,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-02T03:00:00Z,26.85,29.0,982.2,3.81,300.0,0.0,418.8,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-02T04:00:00Z,29.35,22.7,983.1,4.91,303.0,0.0,546.7,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-02T05:00:00Z,31.25,18.9,982.8,4.42,322.0,0.0,618.7,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-02T06:00:00Z,32.85,16.6,982.4,4.47,320.0,0.0,649.2,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-02T07:00:00Z,34.1,14.4,981.9,4.68,318.0,0.0,634.1,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-02T08:00:00Z,35.0,13.0,981.2,4.9,321.0,0.0,644.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-02T09:00:00Z,35.35,13.8,980.5,5.24,318.0,0.0,651.9,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-02T10:00:00Z,35.25,14.6,979.7,5.38,318.0,0.0,593.9,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-02T11:00:00Z,34.95,14.7,979.2,5.16,316.0,0.0,497.1,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-02T12:00:00Z,34.0,15.7,979.0,4.88,313.0,0.0,344.8,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-02T13:00:00Z,32.55,18.4,979.9,3.06,308.0,0.0,144.8,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-02T14:00:00Z,30.4,21.0,980.8,2.97,290.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-02T15:00:00Z,29.6,20.9,981.2,3.28,301.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-02T16:00:00Z,28.45,21.9,981.7,2.56,329.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-02T17:00:00Z,27.05,24.1,981.8,2.64,299.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-02T18:00:00Z,26.05,26.9,981.9,3.31,295.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-02T19:00:00Z,25.2,28.4,981.5,2.84,309.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-02T20:00:00Z,23.9,30.4,980.7,2.26,315.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-02T21:00:00Z,23.15,31.2,980.7,2.48,313.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-02T22:00:00Z,22.6,31.3,980.5,2.41,312.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-02T23:00:00Z,22.25,31.4,980.7,2.91,311.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-03T00:00:00Z,21.9,31.8,981.2,2.78,300.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-03T01:00:00Z,23.6,32.6,981.8,2.8,305.0,0.0,45.7,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-03T02:00:00Z,26.65,28.1,982.5,2.87,299.0,0.0,221.4,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-03T03:00:00Z,30.1,23.2,983.3,3.13,287.0,0.0,412.9,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-03T04:00:00Z,33.05,18.9,983.7,3.79,288.0,0.0,539.3,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-03T05:00:00Z,35.3,13.6,983.6,4.7,297.0,0.0,611.5,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-03T06:00:00Z,36.55,12.2,983.1,5.77,298.0,0.0,660.1,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-03T07:00:00Z,37.5,11.8,982.3,6.33,301.0,0.0,676.6,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-03T08:00:00Z,38.25,10.6,981.4,6.36,307.0,0.0,626.6,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-03T09:00:00Z,38.5,10.4,980.6,6.28,307.0,0.0,591.6,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-03T10:00:00Z,38.3,10.5,980.2,5.64,307.0,0.0,452.9,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-03T11:00:00Z,37.85,10.9,980.2,5.41,304.0,0.0,418.6,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-03T12:00:00Z,36.95,11.6,980.3,4.92,299.0,0.0,175.4,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-03T13:00:00Z,35.3,13.4,981.2,3.16,305.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-03T14:00:00Z,34.0,14.8,981.9,4.11,296.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-03T15:00:00Z,32.7,15.6,982.4,3.7,308.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-03T16:00:00Z,31.25,17.1,982.7,3.33,319.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-03T17:00:00Z,30.05,18.6,982.8,3.62,321.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-03T18:00:00Z,29.65,19.4,982.5,3.22,324.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-03T19:00:00Z,29.35,20.3,981.9,3.08,324.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-03T20:00:00Z,27.95,22.7,981.3,2.61,328.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-03T21:00:00Z,28.45,22.4,981.1,2.2,330.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-03T22:00:00Z,28.1,23.2,981.1,2.16,326.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-03T23:00:00Z,27.5,24.4,981.1,1.66,327.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-04T00:00:00Z,27.25,25.0,982.0,1.32,261.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-04T01:00:00Z,27.75,26.5,983.4,3.33,303.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-04T02:00:00Z,30.05,23.5,983.8,4.2,308.0,0.0,20.9,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-04T03:00:00Z,32.15,20.5,984.4,4.46,316.0,0.0,104.8,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-04T04:00:00Z,32.75,19.9,984.6,3.75,314.0,0.0,45.6,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-04T05:00:00Z,37.5,13.7,984.4,3.68,313.0,0.0,599.5,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-04T06:00:00Z,39.1,9.8,983.6,3.55,310.0,0.0,388.4,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-04T07:00:00Z,40.4,8.6,982.7,2.4,287.0,0.0,570.9,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-04T08:00:00Z,41.3,8.3,982.0,3.71,267.0,0.0,655.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-04T09:00:00Z,41.1,8.8,981.0,4.9,271.0,0.0,630.1,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-04T10:00:00Z,40.75,8.9,980.4,5.2,270.0,0.0,567.5,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-04T11:00:00Z,39.8,9.4,979.9,5.22,265.0,0.0,448.9,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-04T12:00:00Z,38.85,9.9,979.5,3.92,264.0,0.0,288.7,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-04T13:00:00Z,35.75,14.6,979.2,2.36,324.0,0.0,126.8,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-04T14:00:00Z,32.85,14.6,979.4,2.71,356.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-04T15:00:00Z,31.35,16.5,979.5,2.78,322.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-04T16:00:00Z,30.9,17.9,980.0,2.08,305.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-04T17:00:00Z,30.7,19.0,980.0,2.56,309.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-04T18:00:00Z,29.2,20.7,979.6,2.06,284.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-04T19:00:00Z,27.2,23.9,978.9,2.22,352.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-04T20:00:00Z,26.85,25.1,978.1,2.19,313.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-04T21:00:00Z,26.4,26.2,977.7,2.2,300.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-04T22:00:00Z,26.55,25.5,977.7,2.64,241.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-04T23:00:00Z,26.2,26.2,977.5,2.04,281.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-05T00:00:00Z,26.15,26.4,977.8,3.08,283.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-05T01:00:00Z,28.1,25.1,978.1,3.77,281.0,0.0,44.7,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-05T02:00:00Z,30.3,23.5,978.8,3.98,288.0,0.0,210.7,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-05T03:00:00Z,33.2,20.4,979.5,3.98,295.0,0.0,391.3,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-05T04:00:00Z,36.0,16.1,979.9,4.18,312.0,0.0,513.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-05T05:00:00Z,38.85,11.0,979.7,3.84,321.0,0.0,592.4,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-05T06:00:00Z,40.35,9.7,979.1,3.64,339.0,0.0,630.3,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-05T07:00:00Z,41.1,10.5,978.5,3.61,341.0,0.0,654.5,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-05T08:00:00Z,41.4,11.2,977.7,3.91,328.0,0.0,651.2,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-05T09:00:00Z,41.35,11.2,976.8,4.74,312.0,0.0,621.5,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-05T10:00:00Z,41.05,11.2,976.3,5.08,302.0,0.0,565.4,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-05T11:00:00Z,40.45,11.6,975.9,5.28,299.0,0.0,472.5,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-05T12:00:00Z,39.45,12.0,975.9,5.08,302.0,0.0,323.9,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-05T13:00:00Z,38.0,13.9,976.4,3.54,313.0,0.0,130.7,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-05T14:00:00Z,35.35,16.3,977.0,2.97,312.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-05T15:00:00Z,33.65,18.6,977.6,3.14,323.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-05T16:00:00Z,32.9,19.4,978.0,3.45,330.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-05T17:00:00Z,32.3,18.9,978.3,3.8,333.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-05T18:00:00Z,30.9,20.2,978.5,3.22,330.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-05T19:00:00Z,29.9,21.6,978.3,3.5,329.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-05T20:00:00Z,29.8,22.7,978.0,4.02,333.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-05T21:00:00Z,29.3,24.3,977.8,4.02,333.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-05T22:00:00Z,28.65,26.2,978.2,3.97,326.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-05T23:00:00Z,28.15,27.8,978.6,3.75,318.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-06T00:00:00Z,27.35,29.5,978.9,3.19,311.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-06T01:00:00Z,28.9,29.8,980.1,3.19,319.0,0.0,44.2,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-06T02:00:00Z,31.1,27.0,981.1,2.88,304.0,0.0,205.6,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-06T03:00:00Z,33.9,23.3,981.9,2.92,308.0,0.0,383.8,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-06T04:00:00Z,36.6,20.0,982.3,3.04,316.0,0.0,505.9,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-06T05:00:00Z,38.5,16.6,982.3,3.76,320.0,0.0,581.8,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-06T06:00:00Z,39.6,14.7,982.1,4.74,314.0,0.0,599.4,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-06T07:00:00Z,40.05,14.0,981.4,5.22,306.0,0.0,554.2,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-06T08:00:00Z,40.65,13.3,980.5,5.35,303.0,0.0,595.5,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-06T09:00:00Z,41.0,12.8,979.6,5.69,304.0,0.0,596.2,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-06T10:00:00Z,40.55,13.0,978.8,6.52,306.0,0.0,466.4,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-06T11:00:00Z,39.8,13.6,978.6,6.38,305.0,0.0,352.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-06T12:00:00Z,39.15,14.1,978.5,5.59,297.0,0.0,223.9,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-06T13:00:00Z,37.7,14.7,978.9,3.32,314.0,0.0,124.5,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-06T14:00:00Z,35.65,16.7,979.4,4.05,310.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-06T15:00:00Z,34.65,17.7,979.9,4.24,317.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-06T16:00:00Z,33.3,19.4,980.4,2.97,312.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-06T17:00:00Z,32.05,21.4,980.7,3.47,319.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-06T18:00:00Z,31.25,22.4,980.6,2.59,332.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-06T19:00:00Z,29.8,24.6,980.2,2.14,349.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-06T20:00:00Z,28.05,28.0,979.6,2.38,345.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-06T21:00:00Z,27.9,28.4,979.5,1.7,315.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-06T22:00:00Z,27.3,29.4,979.9,1.92,321.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-06T23:00:00Z,25.95,32.5,980.2,2.45,348.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-07T00:00:00Z,25.4,33.5,980.4,2.41,5.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-07T01:00:00Z,27.9,33.0,981.5,2.1,180.0,0.0,43.7,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
NCR004,2024-05-07T02:00:00Z,31.25,27.3,982.3,1.99,162.0,0.0,173.4,openmeteo_archive,2026-09-24T16:48:08.588736+00:00
